slave_unit,date_stamp,time_stamp,apparent_power,real_power,total_power
2,150802,00:46:00,0.0,0.0,0.0
2,150802,00:47:00,0.0,0.0,0.0
2,150802,00:48:00,0.0,0.0,0.0
2,150802,00:49:00,0.0,0.0,0.0
2,150802,00:50:00,0.0,0.0,0.0
2,150802,00:51:00,0.0,0.0,0.0
2,150802,00:52:00,0.0,0.0,0.0
2,150802,00:53:00,0.0,0.0,0.0
2,150802,00:54:00,0.0,0.0,0.0
2,150802,00:55:00,0.0,0.0,0.0
2,150802,00:56:00,0.0,0.0,0.0
2,150802,00:57:00,0.0,0.0,0.0
2,150802,00:58:00,0.0,0.0,0.0
2,150802,00:59:00,0.0,0.0,0.0
2,150802,01:00:00,0.0,0.0,0.0
2,150802,01:01:00,0.0,0.0,0.0
2,150802,01:02:00,0.0,0.0,0.0
2,150802,01:03:00,0.0,0.0,0.0
2,150802,01:04:00,0.0,0.0,0.0
2,150802,01:05:00,0.0,0.0,0.0
2,150802,01:06:00,0.0,0.0,0.0
2,150802,01:07:00,0.0,0.0,0.0
2,150802,01:08:00,0.0,0.0,0.0
2,150802,01:09:00,0.0,0.0,0.0
2,150802,01:10:00,0.0,0.0,0.0
2,150802,01:11:00,0.0,0.0,0.0
2,150802,01:12:00,0.0,0.0,0.0
2,150802,01:13:00,0.0,0.0,0.0
2,150802,01:14:00,0.0,0.0,0.0
2,150802,01:15:00,0.0,0.0,0.0
2,150802,01:16:00,0.0,0.0,0.0
2,150802,01:17:00,0.0,0.0,0.0
2,150802,01:18:00,0.0,0.0,0.0
2,150802,01:19:00,0.0,0.0,0.0
2,150802,01:20:00,0.0,0.0,0.0
2,150802,01:21:00,0.0,0.0,0.0
2,150802,01:22:00,0.0,0.0,0.0
2,150802,01:23:00,0.0,0.0,0.0
2,150802,01:24:00,0.0,0.0,0.0
2,150802,01:25:00,0.0,0.0,0.0
2,150802,01:26:00,0.0,0.0,0.0
2,150802,01:27:00,0.0,0.0,0.0
2,150802,01:28:00,0.0,0.0,0.0
2,150802,01:29:00,0.0,0.0,0.0
2,150802,01:30:00,0.0,0.0,0.0
2,150802,01:31:00,0.0,0.0,0.0
2,150802,01:32:00,0.0,0.0,0.0
2,150802,01:33:00,0.0,0.0,0.0
2,150802,01:34:00,0.0,0.0,0.0
2,150802,01:35:00,0.0,0.0,0.0
2,150802,01:36:00,0.0,0.0,0.0
2,150802,01:37:00,0.0,0.0,0.0
2,150802,01:38:00,0.0,0.0,0.0
2,150802,01:39:00,0.0,0.0,0.0
2,150802,01:40:00,0.0,0.0,0.0
2,150802,01:41:00,0.0,0.0,0.0
2,150802,01:42:00,0.0,0.0,0.0
2,150802,01:43:00,0.0,0.0,0.0
2,150802,01:44:00,0.0,0.0,0.0
2,150802,01:45:00,0.0,0.0,0.0
2,150802,01:46:00,0.0,0.0,0.0
2,150802,01:47:00,0.0,0.0,0.0
2,150802,01:48:00,0.0,0.0,0.0
2,150802,01:49:00,0.0,0.0,0.0
2,150802,01:50:00,0.0,0.0,0.0
2,150802,01:51:00,0.0,0.0,0.0
2,150802,01:52:00,0.0,0.0,0.0
2,150802,01:53:00,0.0,0.0,0.0
2,150802,01:54:00,0.0,0.0,0.0
2,150802,01:55:00,0.0,0.0,0.0
2,150802,01:56:00,0.0,0.0,0.0
2,150802,01:57:00,0.0,0.0,0.0
2,150802,01:58:00,0.0,0.0,0.0
2,150802,01:59:00,0.0,0.0,0.0
2,150802,02:00:00,0.0,0.0,0.0
2,150802,02:01:00,0.0,0.0,0.0
2,150802,02:02:00,0.0,0.0,0.0
2,150802,02:03:00,0.0,0.0,0.0
2,150802,02:04:00,0.0,0.0,0.0
2,150802,02:05:00,0.0,0.0,0.0
2,150802,02:06:00,0.0,0.0,0.0
2,150802,02:07:00,0.0,0.0,0.0
2,150802,02:08:00,0.0,0.0,0.0
2,150802,02:09:00,0.0,0.0,0.0
2,150802,02:10:00,0.0,0.0,0.0
2,150802,02:11:00,0.0,0.0,0.0
2,150802,02:12:00,0.0,0.0,0.0
2,150802,02:13:00,0.0,0.0,0.0
2,150802,02:14:00,0.0,0.0,0.0
2,150802,02:15:00,0.0,0.0,0.0
2,150802,02:16:00,0.0,0.0,0.0
2,150802,02:17:00,0.0,0.0,0.0
2,150802,02:18:00,0.0,0.0,0.0
2,150802,02:19:00,0.0,0.0,0.0
2,150802,02:20:00,0.0,0.0,0.0
2,150802,02:21:00,0.0,0.0,0.0
2,150802,02:22:00,0.0,0.0,0.0
2,150802,02:23:00,0.0,0.0,0.0
2,150802,02:24:00,0.0,0.0,0.0
2,150802,02:25:00,0.0,0.0,0.0
2,150802,02:26:00,0.0,0.0,0.0
2,150802,02:27:00,0.0,0.0,0.0
2,150802,02:28:00,0.0,0.0,0.0
2,150802,02:29:00,0.0,0.0,0.0
2,150802,02:30:00,0.0,0.0,0.0
2,150802,02:31:00,0.0,0.0,0.0
2,150802,02:32:00,0.0,0.0,0.0
2,150802,02:33:00,0.0,0.0,0.0
2,150802,02:34:00,0.0,0.0,0.0
2,150802,02:35:00,0.0,0.0,0.0
2,150802,02:36:00,0.0,0.0,0.0
2,150802,02:37:00,0.0,0.0,0.0
2,150802,02:38:00,0.0,0.0,0.0
2,150802,02:39:00,0.0,0.0,0.0
2,150802,02:40:00,0.0,0.0,0.0
2,150802,02:41:00,0.0,0.0,0.0
2,150802,02:42:00,0.0,0.0,0.0
2,150802,02:43:00,0.0,0.0,0.0
2,150802,02:44:00,0.0,0.0,0.0
2,150802,02:45:00,0.0,0.0,0.0
2,150802,02:46:00,0.0,0.0,0.0
2,150802,02:47:00,0.0,0.0,0.0
2,150802,02:48:00,0.0,0.0,0.0
2,150802,02:49:00,0.0,0.0,0.0
2,150802,02:50:00,0.0,0.0,0.0
2,150802,02:51:00,0.0,0.0,0.0
2,150802,02:52:00,0.0,0.0,0.0
2,150802,02:53:00,0.0,0.0,0.0
2,150802,02:54:00,0.0,0.0,0.0
2,150802,02:55:00,0.0,0.0,0.0
2,150802,02:56:00,0.0,0.0,0.0
2,150802,02:57:00,0.0,0.0,0.0
2,150802,02:58:00,0.0,0.0,0.0
2,150802,02:59:00,0.0,0.0,0.0
2,150802,03:00:00,0.0,0.0,0.0
2,150802,03:01:00,0.0,0.0,0.0
2,150802,03:02:00,0.0,0.0,0.0
2,150802,03:03:00,0.0,0.0,0.0
2,150802,03:04:00,0.0,0.0,0.0
2,150802,03:05:00,0.0,0.0,0.0
2,150802,03:06:00,0.0,0.0,0.0
2,150802,03:07:00,0.0,0.0,0.0
2,150802,03:08:00,0.0,0.0,0.0
2,150802,03:09:00,0.0,0.0,0.0
2,150802,03:10:00,0.0,0.0,0.0
2,150802,03:11:00,0.0,0.0,0.0
2,150802,03:12:00,0.0,0.0,0.0
2,150802,03:13:00,0.0,0.0,0.0
2,150802,03:14:00,0.0,0.0,0.0
2,150802,03:15:00,0.0,0.0,0.0
2,150802,03:16:00,0.0,0.0,0.0
2,150802,03:17:00,0.0,0.0,0.0
2,150802,03:18:00,0.0,0.0,0.0
2,150802,03:19:00,0.0,0.0,0.0
2,150802,03:20:00,0.0,0.0,0.0
2,150802,03:21:00,0.0,0.0,0.0
2,150802,03:22:00,0.0,0.0,0.0
2,150802,03:23:00,0.0,0.0,0.0
2,150802,03:24:00,0.0,0.0,0.0
2,150802,03:25:00,0.0,0.0,0.0
2,150802,03:26:00,0.0,0.0,0.0
2,150802,03:27:00,0.0,0.0,0.0
2,150802,03:28:00,0.0,0.0,0.0
2,150802,03:29:00,0.0,0.0,0.0
2,150802,03:30:00,0.0,0.0,0.0
2,150802,03:31:00,0.0,0.0,0.0
2,150802,03:32:00,0.0,0.0,0.0
2,150802,03:33:00,0.0,0.0,0.0
2,150802,03:34:00,0.0,0.0,0.0
2,150802,03:35:00,0.0,0.0,0.0
2,150802,03:36:00,0.0,0.0,0.0
2,150802,03:37:00,0.0,0.0,0.0
2,150802,03:38:00,0.0,0.0,0.0
2,150802,03:39:00,0.0,0.0,0.0
2,150802,03:40:00,0.0,0.0,0.0
2,150802,03:41:00,0.0,0.0,0.0
2,150802,03:42:00,0.0,0.0,0.0
2,150802,03:43:00,0.0,0.0,0.0
2,150802,03:44:00,0.0,0.0,0.0
2,150802,03:45:00,0.0,0.0,0.0
2,150802,03:46:00,0.0,0.0,0.0
2,150802,03:47:00,0.0,0.0,0.0
2,150802,03:48:00,0.0,0.0,0.0
2,150802,03:49:00,0.0,0.0,0.0
2,150802,03:50:00,0.0,0.0,0.0
2,150802,03:51:00,0.0,0.0,0.0
2,150802,03:52:00,0.0,0.0,0.0
2,150802,03:53:00,0.0,0.0,0.0
2,150802,03:54:00,0.0,0.0,0.0
2,150802,03:55:00,0.0,0.0,0.0
2,150802,03:56:00,0.0,0.0,0.0
2,150802,03:57:00,0.0,0.0,0.0
2,150802,03:58:00,0.0,0.0,0.0
2,150802,03:59:00,0.0,0.0,0.0
2,150802,04:00:00,0.0,0.0,0.0
2,150802,04:01:00,0.0,0.0,0.0
2,150802,04:02:00,0.0,0.0,0.0
2,150802,04:03:00,0.0,0.0,0.0
2,150802,04:04:00,0.0,0.0,0.0
2,150802,04:05:00,0.0,0.0,0.0
2,150802,04:06:00,0.0,0.0,0.0
2,150802,04:07:00,0.0,0.0,0.0
2,150802,04:08:00,0.0,0.0,0.0
2,150802,04:09:00,0.0,0.0,0.0
2,150802,04:10:00,0.0,0.0,0.0
2,150802,04:11:00,0.0,0.0,0.0
2,150802,04:12:00,0.0,0.0,0.0
2,150802,04:13:00,0.0,0.0,0.0
2,150802,04:14:00,0.0,0.0,0.0
2,150802,04:15:00,0.0,0.0,0.0
2,150802,04:16:00,0.0,0.0,0.0
2,150802,04:17:00,0.0,0.0,0.0
2,150802,04:18:00,0.0,0.0,0.0
2,150802,04:19:00,0.0,0.0,0.0
2,150802,04:20:00,0.0,0.0,0.0
2,150802,04:21:00,0.0,0.0,0.0
2,150802,04:22:00,0.0,0.0,0.0
2,150802,04:23:00,0.0,0.0,0.0
2,150802,04:24:00,0.0,0.0,0.0
2,150802,04:25:00,0.0,0.0,0.0
2,150802,04:26:00,0.0,0.0,0.0
2,150802,04:27:00,0.0,0.0,0.0
2,150802,04:28:00,0.0,0.0,0.0
2,150802,04:29:00,0.0,0.0,0.0
2,150802,04:30:00,0.0,0.0,0.0
2,150802,04:31:00,-1.55041507242e-05,0.0,0.0
2,150802,04:32:00,-1.93697069335e-05,0.0,0.0
2,150802,04:33:00,0.0,0.0,0.0
2,150802,04:34:00,0.0,0.0,0.0
2,150802,04:35:00,0.0,0.0,0.0
2,150802,04:36:00,0.0,0.0,0.0
2,150802,04:37:00,0.0,0.0,0.0
2,150802,04:38:00,0.0,0.0,0.0
2,150802,04:39:00,0.0,0.0,0.0
2,150802,04:40:00,0.0,0.0,0.0
2,150802,04:41:00,0.0,0.0,0.0
2,150802,04:42:00,0.0,0.0,0.0
2,150802,04:43:00,0.0,0.0,0.0
2,150802,04:44:00,0.0,0.0,0.0
2,150802,04:45:00,0.0,0.0,0.0
2,150802,04:46:00,0.0,0.0,0.0
2,150802,04:47:00,0.0,0.0,0.0
2,150802,04:48:00,0.0,0.0,0.0
2,150802,04:49:00,0.0,0.0,0.0
2,150802,04:50:00,0.0,0.0,0.0
2,150802,04:51:00,0.0,0.0,0.0
2,150802,04:52:00,0.0,0.0,0.0
2,150802,04:53:00,0.0,0.0,0.0
2,150802,04:54:00,0.0,0.0,0.0
2,150802,04:55:00,0.0,0.0,0.0
2,150802,04:56:00,0.0,0.0,0.0
2,150802,04:57:00,0.0,0.0,0.0
2,150802,04:58:00,0.0,0.0,0.0
2,150802,04:59:00,0.0,0.0,0.0
2,150802,05:00:00,0.0,0.0,0.0
2,150802,05:01:00,0.0,0.0,0.0
2,150802,05:02:00,0.0,0.0,0.0
2,150802,05:03:00,0.0,0.0,0.0
2,150802,05:04:00,0.0,0.0,0.0
2,150802,05:05:00,0.0,0.0,0.0
2,150802,05:06:00,0.0,0.0,0.0
2,150802,05:07:00,0.0,0.0,0.0
2,150802,05:08:00,0.0,0.0,0.0
2,150802,05:09:00,0.0,0.0,0.0
2,150802,05:10:00,0.0,0.0,0.0
2,150802,05:11:00,0.0,0.0,0.0
2,150802,05:12:00,0.0,0.0,0.0
2,150802,05:13:00,0.0,0.0,0.0
2,150802,05:14:00,0.0,0.0,0.0
2,150802,05:15:00,0.0,0.0,0.0
2,150802,05:16:00,0.0,0.0,0.0
2,150802,05:17:00,0.0,0.0,0.0
2,150802,05:18:00,0.0,0.0,0.0
2,150802,05:19:00,0.0,0.0,0.0
2,150802,05:20:00,0.0,0.0,0.0
2,150802,05:21:00,0.0,0.0,0.0
2,150802,05:22:00,0.0,0.0,0.0
2,150802,05:23:00,0.0,0.0,0.0
2,150802,05:24:00,0.0,0.0,0.0
2,150802,05:25:00,0.0,0.0,0.0
2,150802,05:26:00,0.0,0.0,0.0
2,150802,05:27:00,0.0,0.0,0.0
2,150802,05:28:00,0.0,0.0,0.0
2,150802,05:29:00,0.0,0.0,0.0
2,150802,05:30:00,0.0,0.0,0.0
2,150802,05:31:00,0.0,0.0,0.0
2,150802,05:32:00,0.0,0.0,0.0
2,150802,05:33:00,0.0,0.0,0.0
2,150802,05:34:00,0.0,0.0,0.0
2,150802,05:35:00,0.0,0.0,0.0
2,150802,05:36:00,0.0,0.0,0.0
2,150802,05:37:00,0.0,0.0,0.0
2,150802,05:38:00,0.0,0.0,0.0
2,150802,05:39:00,0.0,0.0,0.0
2,150802,05:40:00,0.0,0.0,0.0
2,150802,05:41:00,0.0,0.0,0.0
2,150802,05:42:00,0.0,0.0,0.0
2,150802,05:43:00,0.0,0.0,0.0
2,150802,05:44:00,0.0,0.0,0.0
2,150802,05:45:00,0.0,0.0,0.0
2,150802,05:46:00,0.0,0.0,0.0
2,150802,05:47:00,0.0,0.0,0.0
2,150802,05:48:00,0.0,0.0,0.0
2,150802,05:49:00,0.0,0.0,0.0
2,150802,05:50:00,0.0,0.0,0.0
2,150802,05:51:00,0.0,0.0,0.0
2,150802,05:52:00,0.0,0.0,0.0
2,150802,05:53:00,0.0,0.0,0.0
2,150802,05:54:00,0.0,0.0,0.0
2,150802,05:55:00,0.0,0.0,0.0
2,150802,05:56:00,0.0,0.0,0.0
2,150802,05:57:00,0.0,0.0,0.0
2,150802,05:58:00,0.0,0.0,0.0
2,150802,05:59:00,0.0,0.0,0.0
2,150802,06:00:00,0.0,0.0,0.0
2,150802,06:01:00,0.0,0.0,0.0
2,150802,06:02:00,0.0,0.0,0.0
2,150802,06:03:00,0.0,0.0,0.0
2,150802,06:04:00,0.0,0.0,0.0
2,150802,06:05:00,0.0,0.0,0.0
2,150802,06:06:00,0.0,0.0,0.0
2,150802,06:07:00,0.0,0.0,0.0
2,150802,06:08:00,0.0,0.0,0.0
2,150802,06:09:00,0.0,0.0,0.0
2,150802,06:10:00,0.0,0.0,0.0
2,150802,06:11:00,0.0,0.0,0.0
2,150802,06:12:00,0.0,0.0,0.0
2,150802,06:13:00,0.0,0.0,0.0
2,150802,06:14:00,0.0,0.0,0.0
2,150802,06:15:00,0.0,0.0,0.0
2,150802,06:16:00,0.0,0.0,0.0
2,150802,06:17:00,0.0,0.0,0.0
2,150802,06:18:00,0.0,0.0,0.0
2,150802,06:19:00,0.0,0.0,0.0
2,150802,06:20:00,0.0,0.0,0.0
2,150802,06:21:00,0.0,0.0,0.0
2,150802,06:22:00,0.0,0.0,0.0
2,150802,06:23:00,0.0,0.0,0.0
2,150802,06:24:00,0.0,0.0,0.0
2,150802,06:25:00,0.0,0.0,0.0
2,150802,06:26:00,0.0,0.0,0.0
2,150802,06:27:00,0.0,0.0,0.0
2,150802,06:28:00,0.0,0.0,0.0
2,150802,06:29:00,0.0,0.0,0.0
2,150802,06:30:00,0.0,0.0,0.0
2,150802,06:31:00,0.0,0.0,0.0
2,150802,06:32:00,0.0,0.0,0.0
2,150802,06:33:00,0.0,0.0,0.0
2,150802,06:34:00,0.0,0.0,0.0
2,150802,06:35:00,0.0,0.0,0.0
2,150802,06:36:00,0.0,0.0,0.0
2,150802,06:37:00,0.0,0.0,0.0
2,150802,06:38:00,0.0,0.0,0.0
2,150802,06:39:00,0.0,0.0,0.0
2,150802,06:40:00,0.0,0.0,0.0
2,150802,06:41:00,0.0,0.0,0.0
2,150802,06:42:00,0.0,0.0,0.0
2,150802,06:43:00,0.0,0.0,0.0
2,150802,06:44:00,0.0,0.0,0.0
2,150802,06:45:00,0.0,0.0,0.0
2,150802,06:46:00,0.0,0.0,0.0
2,150802,06:47:00,0.0,0.0,0.0
2,150802,06:48:00,0.0,0.0,0.0
2,150802,06:49:00,0.0,0.0,0.0
2,150802,06:50:00,0.0,0.0,0.0
2,150802,06:51:00,0.0,0.0,0.0
2,150802,06:52:00,0.0,0.0,0.0
2,150802,06:53:00,0.0,0.0,0.0
2,150802,06:54:00,0.0,0.0,0.0
2,150802,06:55:00,0.0,0.0,0.0
2,150802,06:56:00,0.0,0.0,0.0
2,150802,06:57:00,0.0,0.0,0.0
2,150802,06:58:00,0.0,0.0,0.0
2,150802,06:59:00,0.0,0.0,0.0
2,150802,07:00:00,0.0,0.0,0.0
2,150802,07:01:00,0.0,0.0,0.0
2,150802,07:02:00,0.0,0.0,0.0
2,150802,07:03:00,0.0,0.0,0.0
2,150802,07:04:00,0.0,0.0,0.0
2,150802,07:05:00,0.0,0.0,0.0
2,150802,07:06:00,0.0,0.0,0.0
2,150802,07:07:00,0.0,0.0,0.0
2,150802,07:08:00,0.0,0.0,0.0
2,150802,07:09:00,0.0,0.0,0.0
2,150802,07:10:00,0.0,0.0,0.0
2,150802,07:11:00,0.0,0.0,0.0
2,150802,07:12:00,0.0,0.0,0.0
2,150802,07:13:00,0.0,0.0,0.0
2,150802,07:14:00,0.0,0.0,0.0
2,150802,07:15:00,0.0,0.0,0.0
2,150802,07:16:00,0.0,0.0,0.0
2,150802,07:17:00,0.0,0.0,0.0
2,150802,07:18:00,0.0,0.0,0.0
2,150802,07:19:00,0.0,0.0,0.0
2,150802,07:20:00,0.0,0.0,0.0
2,150802,07:21:00,0.0,0.0,0.0
2,150802,07:22:00,0.0,0.0,0.0
2,150802,07:23:00,0.0,0.0,0.0
2,150802,07:24:00,0.0,0.0,0.0
2,150802,07:25:00,0.0,0.0,0.0
2,150802,07:26:00,0.0,0.0,0.0
2,150802,07:27:00,0.0,0.0,0.0
2,150802,07:28:00,0.0,0.0,0.0
2,150802,07:29:00,0.0,0.0,0.0
2,150802,07:30:00,0.0,0.0,0.0
2,150802,07:31:00,0.0,0.0,0.0
2,150802,07:32:00,0.0,0.0,0.0
2,150802,07:33:00,0.0,0.0,0.0
2,150802,07:34:00,0.0,0.0,0.0
2,150802,07:35:00,0.0,0.0,0.0
2,150802,07:36:00,0.0,0.0,0.0
2,150802,07:37:00,0.0,0.0,0.0
2,150802,07:38:00,0.0,0.0,0.0
2,150802,07:39:00,0.0,0.0,0.0
2,150802,07:40:00,0.0,0.0,0.0
2,150802,07:41:00,0.0,0.0,0.0
2,150802,07:42:00,0.0,0.0,0.0
2,150802,07:43:00,0.0,0.0,0.0
2,150802,07:44:00,0.0,0.0,0.0
2,150802,07:45:00,0.0,0.0,0.0
2,150802,07:46:00,0.0,0.0,0.0
2,150802,07:47:00,0.0,0.0,0.0
2,150802,07:48:00,0.0,0.0,0.0
2,150802,07:49:00,0.0,0.0,0.0
2,150802,07:50:00,0.0,0.0,0.0
2,150802,07:51:00,0.0,0.0,0.0
2,150802,07:52:00,0.0,0.0,0.0
2,150802,07:53:00,0.0,0.0,0.0
2,150802,07:54:00,0.0,0.0,0.0
2,150802,07:55:00,0.0,0.0,0.0
2,150802,07:56:00,0.0,0.0,0.0
2,150802,07:57:00,0.0,0.0,0.0
2,150802,07:58:00,0.0,0.0,0.0
2,150802,07:59:00,0.0,0.0,0.0
2,150802,08:00:00,0.0,0.0,0.0
2,150802,08:01:00,0.0,0.0,0.0
2,150802,08:02:00,0.0,0.0,0.0
2,150802,08:03:00,0.0,0.0,0.0
2,150802,08:04:00,0.0,0.0,0.0
2,150802,08:05:00,0.0,0.0,0.0
2,150802,08:06:00,0.0,0.0,0.0
2,150802,08:07:00,0.0,0.0,0.0
2,150802,08:08:00,0.0,0.0,0.0
2,150802,08:09:00,0.0,0.0,0.0
2,150802,08:10:00,0.0,0.0,0.0
2,150802,08:11:00,0.0,0.0,0.0
2,150802,08:12:00,0.0,0.0,0.0
2,150802,08:13:00,0.0,0.0,0.0
2,150802,08:14:00,0.0,0.0,0.0
2,150802,08:15:00,0.0,0.0,0.0
2,150802,08:16:00,0.0,0.0,0.0
2,150802,08:17:00,0.0,0.0,0.0
2,150802,08:18:00,0.0,0.0,0.0
2,150802,08:19:00,0.0,0.0,0.0
2,150802,08:20:00,0.0,0.0,0.0
2,150802,08:21:00,0.0,0.0,0.0
2,150802,08:22:00,0.0,0.0,0.0
2,150802,08:23:00,0.0,0.0,0.0
2,150802,08:24:00,0.0,0.0,0.0
2,150802,08:25:00,0.0,0.0,0.0
2,150802,08:26:00,0.0,0.0,0.0
2,150802,08:27:00,0.0,0.0,0.0
2,150802,08:28:00,0.0,0.0,0.0
2,150802,08:29:00,0.0,0.0,0.0
2,150802,08:30:00,0.0,0.0,0.0
2,150802,08:31:00,0.0,0.0,0.0
2,150802,08:32:00,0.0,0.0,0.0
2,150802,08:33:00,0.0,0.0,0.0
2,150802,08:34:00,0.0,0.0,0.0
2,150802,08:35:00,0.0,0.0,0.0
2,150802,08:36:00,0.0,0.0,0.0
2,150802,08:37:00,0.0,0.0,0.0
2,150802,08:38:00,0.0,0.0,0.0
2,150802,08:39:00,0.0,0.0,0.0
2,150802,08:40:00,0.0,0.0,0.0
2,150802,08:41:00,0.0,0.0,0.0
2,150802,08:42:00,0.0,0.0,0.0
2,150802,08:43:00,0.0,0.0,0.0
2,150802,08:44:00,0.0,0.0,0.0
2,150802,08:45:00,0.0,0.0,0.0
2,150802,08:46:00,0.0,0.0,0.0
2,150802,08:47:00,0.0,0.0,0.0
2,150802,08:48:00,0.0,0.0,0.0
2,150802,08:49:00,0.0,0.0,0.0
2,150802,08:50:00,0.0,0.0,0.0
2,150802,08:51:00,0.0,0.0,0.0
2,150802,08:52:00,0.0,0.0,0.0
2,150802,08:53:00,0.0,0.0,0.0
2,150802,08:54:00,0.0,0.0,0.0
2,150802,08:55:00,0.0,0.0,0.0
2,150802,08:56:00,0.0,0.0,0.0
2,150802,08:57:00,0.0,0.0,0.0
2,150802,08:58:00,0.0,0.0,0.0
2,150802,08:59:00,0.0,0.0,0.0
2,150802,09:00:00,0.0,0.0,0.0
2,150802,09:01:00,0.0,0.0,0.0
2,150802,09:02:00,0.0,0.0,0.0
2,150802,09:03:00,0.0,0.0,0.0
2,150802,09:04:00,0.0,0.0,0.0
2,150802,09:05:00,0.0,0.0,0.0
2,150802,09:06:00,0.0,0.0,0.0
2,150802,09:07:00,0.0,0.0,0.0
2,150802,09:08:00,0.0,0.0,0.0
2,150802,09:09:00,0.0,0.0,0.0
2,150802,09:10:00,0.0,0.0,0.0
2,150802,09:11:00,0.0,0.0,0.0
2,150802,09:12:00,0.0,0.0,0.0
2,150802,09:13:00,0.0,0.0,0.0
2,150802,09:14:00,0.0,0.0,0.0
2,150802,09:15:00,0.0,0.0,0.0
2,150802,09:16:00,0.0,0.0,0.0
2,150802,09:17:00,0.0,0.0,0.0
2,150802,09:18:00,0.0,0.0,0.0
2,150802,09:19:00,0.0,0.0,0.0
2,150802,09:20:00,0.0,0.0,0.0
2,150802,09:21:00,0.0,0.0,0.0
2,150802,09:22:00,0.0,0.0,0.0
2,150802,09:23:00,0.0,0.0,0.0
2,150802,09:24:00,0.0,0.0,0.0
2,150802,09:25:00,0.0,0.0,0.0
2,150802,09:26:00,0.0,0.0,0.0
2,150802,09:27:00,0.0,0.0,0.0
2,150802,09:28:00,0.0,0.0,0.0
2,150802,09:29:00,0.0,0.0,0.0
2,150802,09:30:00,0.0,0.0,0.0
2,150802,09:31:00,0.0,0.0,0.0
2,150802,09:32:00,0.0,0.0,0.0
2,150802,09:33:00,0.0,0.0,0.0
2,150802,09:34:00,0.0,0.0,0.0
2,150802,09:35:00,0.0,0.0,0.0
2,150802,09:36:00,0.0,0.0,0.0
2,150802,09:37:00,0.0,0.0,0.0
2,150802,09:38:00,0.0,0.0,0.0
2,150802,09:39:00,0.0,0.0,0.0
2,150802,09:40:00,0.0,0.0,0.0
2,150802,09:41:00,0.0,0.0,0.0
2,150802,09:42:00,0.0,0.0,0.0
2,150802,09:43:00,0.0,0.0,0.0
2,150802,09:44:00,0.0,0.0,0.0
2,150802,09:45:00,0.0,0.0,0.0
2,150802,09:46:00,0.0,0.0,0.0
2,150802,09:47:00,0.0,0.0,0.0
2,150802,09:48:00,0.0,0.0,0.0
2,150802,09:49:00,0.0,0.0,0.0
2,150802,09:50:00,0.0,0.0,0.0
2,150802,09:51:00,0.0,0.0,0.0
2,150802,09:52:00,0.0,0.0,0.0
2,150802,09:53:00,0.0,0.0,0.0
2,150802,09:54:00,0.0,0.0,0.0
2,150802,09:55:00,0.0,0.0,0.0
2,150802,09:56:00,0.0,0.0,0.0
2,150802,09:57:00,0.0,0.0,0.0
2,150802,09:58:00,0.0,0.0,0.0
2,150802,09:59:00,0.0,0.0,0.0
2,150802,10:00:00,0.0,0.0,0.0
2,150802,10:01:00,0.0,0.0,0.0
2,150802,10:02:00,0.0,0.0,0.0
2,150802,10:03:00,0.0,0.0,0.0
2,150802,10:04:00,0.0,0.0,0.0
